"county_id","county_name","state_name","srhp_rural","year","total_pop","over_65","under_18","hispanic","black","no_ba","unempl","in_pov","median_hh_income","no_health_ins","snap","rent_under_30","have_internet_sub","gini","total_jobs","perc_ba_jobs","perc_jobs_young_firms","bphigh_crudeprev","cancer_crudeprev","highchol_crudeprev","obesity_crudeprev","diabetes_crudeprev","mhlth_crudeprev","phlth_crudeprev","health_access","HealthDistrict","region_type","health_district","name","id"
"51071","Giles","Virginia","urban","2018",16814,20.9766,20.7684,1.695,2.1589,81.8047,4.6188,11.3324,52478,8.8688,7.6571,59.3596,74.2808,0.3991,4701,0.1751,0,37.2,8.6,40,33.3,12.1,14,14.8,0.3816,"New River","urban","New River","Giles","51071"
"51071","Giles","Virginia","urban","2019",16772,21.2855,20.6714,1.747,2.1524,81.8805,4.9289,10.168,54520,8.7011,7.7279,57.0517,74.5586,0.3862,4701,0.1751,0,37.2,8.6,40,33.3,12.1,14,14.8,0.9429,"New River","urban","New River","Giles","51071"
"51073","Gloucester","Virginia","urban","2015",37001,16.5779,20.7481,3.0053,8.2673,77.9139,4.5779,7.447,61121,11.9499,8.0462,52.435,80.1031,0.3964,9604,0.1851,0.0905,35.1,8.1,37.9,30.8,11.5,13.2,13.1,0.168,"Three Rivers","urban","Three Rivers","Gloucester","51073"
"51073","Gloucester","Virginia","urban","2016",37021,17.2443,20.5532,3.1307,8.144,77.4493,4.0958,7.6136,62878,10.7324,7.7941,52.3218,80.1031,0.4056,8984,0.1788,0.0983,35.1,8.1,37.9,30.8,11.5,13.2,13.1,0.5383,"Three Rivers","urban","Three Rivers","Gloucester","51073"
"51073","Gloucester","Virginia","urban","2017",37035,17.7076,20.2538,3.2807,8.3597,77.1857,3.265,8.6861,63881,9.4915,8.07,49.8219,80.1031,0.402,8972,0.1893,0.1043,35.1,8.1,37.9,30.8,11.5,13.2,13.1,0.9423,"Three Rivers","urban","Three Rivers","Gloucester","51073"
"51073","Gloucester","Virginia","urban","2018",37161,18.2665,20.1448,3.4633,8.264,77.159,2.8161,8.4725,66701,8.4867,8.1442,48.685,81.0556,0.3969,9091,0.1827,0,35.1,8.1,37.9,30.8,11.5,13.2,13.1,0.2674,"Three Rivers","urban","Three Rivers","Gloucester","51073"
"51073","Gloucester","Virginia","urban","2019",37222,18.5938,19.6228,3.5732,8.9759,76.7107,3.0676,8.7989,70537,6.6887,7.568,48.0261,85.2766,0.3828,9091,0.1827,0,35.1,8.1,37.9,30.8,11.5,13.2,13.1,0.4771,"Three Rivers","urban","Three Rivers","Gloucester","51073"
"51075","Goochland","Virginia","urban","2015",21721,18.5212,19.5939,2.2973,17.8123,62.645,4.9849,5.6943,79330,6.3305,7.6583,45.6604,80.235,0.5098,17466,0.3178,0.0352,35.6,8.6,37.4,30.7,11.6,11.5,12,0.1245,"Chickahominy","urban","Chickahominy","Goochland","51075"
"51075","Goochland","Virginia","urban","2016",21979,19.282,19.4276,2.4569,16.9525,63.9288,5.1221,4.9774,82326,5.5866,7.301,50.9615,80.235,0.496,17954,0.3267,0.0361,35.6,8.6,37.4,30.7,11.6,11.5,12,0.9101,"Chickahominy","urban","Chickahominy","Goochland","51075"
"51075","Goochland","Virginia","urban","2017",22148,19.9928,18.7015,2.5646,16.5252,61.1373,3.3626,5.3338,86652,4.7873,6.9275,51.634,80.235,0.4912,18624,0.322,0.0395,35.6,8.6,37.4,30.7,11.6,11.5,12,0.2885,"Chickahominy","urban","Chickahominy","Goochland","51075"
"51075","Goochland","Virginia","urban","2018",22482,20.8433,18.4414,2.7177,16.0351,60.8125,3.229,5.3328,89741,4.5629,5.5424,48.227,81.4859,0.4796,19108,0.3186,0,35.6,8.6,37.4,30.7,11.6,11.5,12,0.197,"Chickahominy","urban","Chickahominy","Goochland","51075"
"51075","Goochland","Virginia","urban","2019",22865,21.6138,17.7564,2.8471,15.9851,58.1981,3.5565,5.2198,93994,4.8905,4.0912,47.3561,83.4,0.4975,19108,0.3186,0,35.6,8.6,37.4,30.7,11.6,11.5,12,0.4172,"Chickahominy","urban","Chickahominy","Goochland","51075"
"51077","Grayson","Virginia","rural","2015",15573,22.4748,18.0633,2.9346,2.7419,90.0223,9.0408,21.3998,29942,13.0222,20.3532,41.1866,62.3478,0.4692,2288,0.1801,0.0765,40.4,8.9,41.9,38.7,14.6,15.4,17.3,0.3462,"Mount Rogers","rural","Mount Rogers","Grayson","51077"
"51077","Grayson","Virginia","rural","2016",15180,23.2213,17.8327,2.9249,2.3452,89.3413,7.1269,19.8439,31002,11.382,17.0641,44.1384,62.3478,0.4625,2489,0.1848,0.0679,40.4,8.9,41.9,38.7,14.6,15.4,17.3,0.8687,"Mount Rogers","rural","Mount Rogers","Grayson","51077"
"51077","Grayson","Virginia","rural","2017",15708,22.8228,17.4943,3.0558,3.7879,87.1951,7.4211,20.234,32048,12.2105,14.9707,41.0601,62.3478,0.4568,2833,0.1645,0.0741,40.4,8.9,41.9,38.7,14.6,15.4,17.3,0.8638,"Mount Rogers","rural","Mount Rogers","Grayson","51077"
"51077","Grayson","Virginia","rural","2018",15811,23.2749,17.1779,3.2509,4.6297,87.5219,6.4708,20.6148,33969,11.4093,13.7878,47.1281,65.0566,0.4588,2947,0.1602,0,40.4,8.9,41.9,38.7,14.6,15.4,17.3,0.4047,"Mount Rogers","rural","Mount Rogers","Grayson","51077"
"51077","Grayson","Virginia","rural","2019",15742,24.0122,16.8784,3.4494,5.6727,86.2595,5.5254,20.9266,36544,11.1164,15.0354,43.5855,69.6676,0.4515,2947,0.1602,0,40.4,8.9,41.9,38.7,14.6,15.4,17.3,0.3116,"Mount Rogers","rural","Mount Rogers","Grayson","51077"
"51079","Greene","Virginia","urban","2015",18938,14.9224,24.4218,4.858,6.5846,76.2988,7.3198,9.879,61550,14.8921,7.6782,50.2814,79.3802,0.3818,3259,0.1994,0.1442,35,7.8,37.3,33.5,11.6,13.8,13.6,0.9943,"Thomas Jefferson","urban","Thomas Jefferson","Greene","51079"
"51079","Greene","Virginia","urban","2016",19085,15.3838,24.2966,5.1664,6.2615,75.5762,7.7663,10.9725,61615,15.5821,8.3298,48.4305,79.3802,0.3985,3387,0.209,0.1252,35,7.8,37.3,33.5,11.6,13.8,13.6,0.4749,"Thomas Jefferson","urban","Thomas Jefferson","Greene","51079"
"51079","Greene","Virginia","urban","2017",19213,15.6457,24.447,5.6837,6.1157,73.3213,6.2847,9.3673,62952,14.8966,7.0386,51.7045,79.3802,0.4063,3575,0.1933,0.1502,35,7.8,37.3,33.5,11.6,13.8,13.6,0.7522,"Thomas Jefferson","urban","Thomas Jefferson","Greene","51079"
"51079","Greene","Virginia","urban","2018",19410,16.1515,24.0752,5.8784,5.796,72.249,5.0115,5.9671,64979,11.72,7.8836,49.0062,81.7589,0.4179,3481,0.2106,0,35,7.8,37.3,33.5,11.6,13.8,13.6,0.9927,"Thomas Jefferson","urban","Thomas Jefferson","Greene","51079"
"51079","Greene","Virginia","urban","2019",19519,16.5582,24.0689,5.8507,5.3896,70.9594,4.8411,6.3545,67398,12.007,8.7573,55.9432,85.8241,0.3836,3481,0.2106,0,35,7.8,37.3,33.5,11.6,13.8,13.6,0.5418,"Thomas Jefferson","urban","Thomas Jefferson","Greene","51079"
"51081","Greensville","Virginia","rural","2015",11760,14.5833,16.4541,3.8435,58.0442,91.4046,6.4238,19.7273,38012,9.3998,23.7235,36.226,55.0836,0.4706,3025,0.1167,0.0565,43.3,6.2,36.8,41.1,16.7,16.2,17.1,0.3453,"Crater","rural","Crater","Greensville","51081"
"51081","Greensville","Virginia","rural","2016",11698,14.9855,16.4644,3.8554,58.4117,91.5012,6.638,17.8497,40559,10.7841,22.0513,42.5843,55.0836,0.3982,3404,0.1131,0.0335,43.3,6.2,36.8,41.1,16.7,16.2,17.1,0.6273,"Crater","rural","Crater","Greensville","51081"
"51081","Greensville","Virginia","rural","2017",11606,14.7768,16.6293,3.929,57.8925,92.5224,5.7109,17.0295,42121,13.0281,20.8276,47.7095,55.0836,0.4,3549,0.1085,0.0321,43.3,6.2,36.8,41.1,16.7,16.2,17.1,0.9565,"Crater","rural","Crater","Greensville","51081"
"51081","Greensville","Virginia","rural","2018",11659,14.7526,16.2535,2.2901,59.7393,91.0101,6.6082,16.6627,44534,11.748,19.6041,50.6061,62.6085,0.41,3102,0.1215,0,43.3,6.2,36.8,41.1,16.7,16.2,17.1,0.6882,"Crater","rural","Crater","Greensville","51081"
"51081","Greensville","Virginia","rural","2019",11525,14.8373,15.6703,2.5336,59.3839,90.8471,4.8792,15.2717,50300,10.541,14.7244,50.5133,63.7784,0.4139,3102,0.1215,0,43.3,6.2,36.8,41.1,16.7,16.2,17.1,0.5379,"Crater","rural","Crater","Greensville","51081"
"51083","Halifax","Virginia","rural","2015",35506,21.1739,21.1683,1.8898,36.9262,84.5227,7.5245,19.2103,35240,14.9566,17.4476,35.0859,54.1394,0.4442,12174,0.1382,0.0815,45.5,8.7,40.1,36,16.1,14.2,16,0.5744,"Southside","rural","Southside","Halifax","51083"
"51083","Halifax","Virginia","rural","2016",35305,21.7901,20.9404,1.9147,36.7625,84.1751,5.3945,18.8037,37001,14.0582,16.9658,38.6916,54.1394,0.4508,11669,0.1426,0.0759,45.5,8.7,40.1,36,16.1,14.2,16,0.7783,"Southside","rural","Southside","Halifax","51083"
"51083","Halifax","Virginia","rural","2017",35030,22.2666,20.785,1.9869,35.9892,84.0519,4.928,18.7325,39233,12.7822,16.1602,39.8551,54.1394,0.4409,11702,0.1418,0.1069,45.5,8.7,40.1,36,16.1,14.2,16,0.9451,"Southside","rural","Southside","Halifax","51083"
"51083","Halifax","Virginia","rural","2018",34779,22.8615,20.5641,2.0213,34.9291,84.0959,4.2412,15.1106,42289,9.5195,13.4902,41.1665,56.385,0.4342,11849,0.1407,0,45.5,8.7,40.1,36,16.1,14.2,16,0.1728,"Southside","rural","Southside","Halifax","51083"
"51083","Halifax","Virginia","rural","2019",34552,23.4342,20.4445,2.0665,34.6116,84.573,3.1993,13.8729,42669,9.73,13.3776,39.274,57.5999,0.4415,11849,0.1407,0,45.5,8.7,40.1,36,16.1,14.2,16,0.9246,"Southside","rural","Southside","Halifax","51083"
"51085","Hanover","Virginia","urban","2015",101340,14.8974,23.2919,2.4985,9.2994,64.282,4.3962,6.0184,78645,5.9156,5.0503,50.1476,83.9589,0.3913,51377,0.1884,0.0895,33.7,7.8,35.7,27.2,9.7,11.7,10.8,0.4842,"Chickahominy","urban","Chickahominy","Hanover","51085"
"51085","Hanover","Virginia","urban","2016",102199,15.4943,22.9024,2.6517,9.0813,63.3229,3.8025,6.1869,81170,5.6708,4.8881,50.1973,83.9589,0.3908,52504,0.1918,0.0883,33.7,7.8,35.7,27.2,9.7,11.7,10.8,0.4666,"Chickahominy","urban","Chickahominy","Hanover","51085"
"51085","Hanover","Virginia","urban","2017",103218,16.0108,22.6792,2.796,9.1815,62.0739,3.4212,5.757,84955,5.6135,4.8812,54.8473,83.9589,0.3932,53365,0.1925,0.0873,33.7,7.8,35.7,27.2,9.7,11.7,10.8,0.6917,"Chickahominy","urban","Chickahominy","Hanover","51085"
"51085","Hanover","Virginia","urban","2018",104449,16.5507,22.4004,2.9277,9.1394,60.8149,2.9848,5.578,88652,5.0592,4.7333,56.1106,86.01,0.3935,55161,0.1891,0,33.7,7.8,35.7,27.2,9.7,11.7,10.8,0.5386,"Chickahominy","urban","Chickahominy","Hanover","51085"
"51085","Hanover","Virginia","urban","2019",105537,17.1618,22.1448,2.9791,9.356,60.2339,2.6867,5.2923,89390,5.0365,4.8247,56.2894,86.3236,0.4024,55161,0.1891,0,33.7,7.8,35.7,27.2,9.7,11.7,10.8,0.7088,"Chickahominy","urban","Chickahominy","Hanover","51085"
"51087","Henrico","Virginia","urban","2015",318864,13.353,23.6003,5.2897,29.5565,59.3194,6.6965,10.7305,61934,10.6585,9.4976,50.3092,83.6657,0.4476,193978,0.247,0.0816,35.6,6.8,33.5,32.3,11.1,11.7,11.1,0.4636,"Henrico","urban","Henrico","Henrico","51087"
"51087","Henrico","Virginia","urban","2016",321921,13.7928,23.4918,5.2351,29.5908,59.1852,6.3369,10.6026,63699,9.9439,9.3036,50.0853,83.6657,0.4546,200985,0.255,0.0862,35.6,6.8,33.5,32.3,11.1,11.7,11.1,0.2261,"Henrico","urban","Henrico","Henrico","51087"
"51087","Henrico","Virginia","urban","2017",324073,14.1548,23.308,5.4173,29.5119,57.946,5.836,10.4368,66447,8.705,8.9062,50.2991,83.6657,0.4563,201454,0.2513,0.0892,35.6,6.8,33.5,32.3,11.1,11.7,11.1,0.2857,"Henrico","urban","Henrico","Henrico","51087"
"51087","Henrico","Virginia","urban","2018",325642,14.5844,23.0907,5.515,29.5146,57.0605,5.27,9.9826,68572,8.2741,8.174,50.6412,85.6755,0.4584,205080,0.2467,0,35.6,6.8,33.5,32.3,11.1,11.7,11.1,0.2305,"Henrico","urban","Henrico","Henrico","51087"
"51087","Henrico","Virginia","urban","2019",327535,14.9862,22.9084,5.647,29.7416,56.2834,4.4409,9.1473,70307,7.5708,7.6605,49.8447,86.3806,0.4605,205080,0.2467,0,35.6,6.8,33.5,32.3,11.1,11.7,11.1,0.7867,"Henrico","urban","Henrico","Henrico","51087"
"51089","Henry","Virginia","rural","2015",52580,21.1982,20.1864,5.1826,22.2803,88.6255,9.9791,18.3232,35293,13.9182,19.1211,45.7924,65.9672,0.4356,15348,0.1424,0.0633,44.4,8.7,41.9,36.8,16.9,15.7,18.4,0.1432,"West Piedmont","rural","West Piedmont","Henry","51089"
"51089","Henry","Virginia","rural","2016",52209,21.7012,20.1249,5.2117,22.2969,88.4384,9.4291,18.9608,34992,12.547,20.8439,47.2888,65.9672,0.4521,15834,0.1304,0.0676,44.4,8.7,41.9,36.8,16.9,15.7,18.4,0.3575,"West Piedmont","rural","West Piedmont","Henry","51089"
"51089","Henry","Virginia","rural","2017",51956,22.5017,19.7013,5.214,22.1303,87.2326,8.7258,19.1815,36779,11.5821,20.5541,48.0054,65.9672,0.4514,16451,0.1332,0.0784,44.4,8.7,41.9,36.8,16.9,15.7,18.4,0.7406,"West Piedmont","rural","West Piedmont","Henry","51089"
"51089","Henry","Virginia","rural","2018",51588,23.0616,19.648,5.3113,22.2532,87.2143,8.3417,20.3337,36683,11.594,19.6083,46.641,68.0294,0.4527,16814,0.1326,0,44.4,8.7,41.9,36.8,16.9,15.7,18.4,0.8125,"West Piedmont","rural","West Piedmont","Henry","51089"
"51089","Henry","Virginia","rural","2019",51308,23.5909,19.4823,5.5021,22.7041,86.0749,7.7652,18.0832,37952,9.9657,18.1732,48.3042,70.8078,0.4514,16814,0.1326,0,44.4,8.7,41.9,36.8,16.9,15.7,18.4,0.6555,"West Piedmont","rural","West Piedmont","Henry","51089"
"51091","Highland","Virginia","rural","2015",2244,34.0018,14.4385,0,0,78.3574,1.0816,12.6118,43914,18.8503,9.4304,39.8936,68.4437,0.4258,700,0.2786,0.0943,42.7,10.9,44,33.8,15.2,12.6,16.1,0.3322,"Central Shenandoah","rural","Central Shenandoah","Highland","51091"
"51091","Highland","Virginia","rural","2016",2230,36.0538,13.8565,0,0,77.5853,1.3065,12.5619,44877,15.1121,7.3149,45.7317,68.4437,0.4211,467,0.1884,0.1563,42.7,10.9,44,33.8,15.2,12.6,16.1,0.2313,"Central Shenandoah","rural","Central Shenandoah","Highland","51091"
"51091","Highland","Virginia","rural","2017",2213,38.8161,12.8333,0,0,74.9733,0.5495,10.5915,45094,9.4442,6.5348,62.1302,68.4437,0.4389,448,0.1652,0.1429,42.7,10.9,44,33.8,15.2,12.6,16.1,0.7014,"Central Shenandoah","rural","Central Shenandoah","Highland","51091"
"51091","Highland","Virginia","rural","2018",2214,36.766,13.0985,0,0,76.9395,0.5568,12.2711,46147,8.9883,6.5004,45.3202,74.2654,0.4375,448,0.2031,0,42.7,10.9,44,33.8,15.2,12.6,16.1,0.5696,"Central Shenandoah","rural","Central Shenandoah","Highland","51091"
"51091","Highland","Virginia","rural","2019",2204,38.8838,11.706,0,0,77.4693,3.7445,10.0964,48587,10.7532,2.4119,42.9348,76.6234,0.4184,448,0.2031,0,42.7,10.9,44,33.8,15.2,12.6,16.1,0.8665,"Central Shenandoah","rural","Central Shenandoah","Highland","51091"
"51093","Isle of Wight","Virginia","urban","2015",35740,16.5781,21.4941,2.5154,22.7756,73.0881,8.2087,11.6729,65741,9.3252,12.9784,44.3046,73.6102,0.4156,10829,0.1495,0.0705,36.4,8,36.8,39.2,12.5,13.1,13.4,0.5211,"Western Tidewater","urban","Western Tidewater","Isle of Wight","51093"
"51093","Isle of Wight","Virginia","urban","2016",36027,17.2371,21.3035,2.623,22.3582,72.6311,8.0362,10.948,66835,7.3982,12.0774,46.6404,73.6102,0.405,10971,0.1533,0.0687,36.4,8,36.8,39.2,12.5,13.1,13.4,0.5345,"Western Tidewater","urban","Western Tidewater","Isle of Wight","51093"
"51093","Isle of Wight","Virginia","urban","2017",36090,17.3899,21.0945,2.8069,22.2832,73.092,6.8707,10.3336,67767,6.8751,12.3614,48.1355,73.6102,0.413,10860,0.1518,0.0734,36.4,8,36.8,39.2,12.5,13.1,13.4,0.4088,"Western Tidewater","urban","Western Tidewater","Isle of Wight","51093"
"51093","Isle of Wight","Virginia","urban","2018",36372,17.9479,21.0437,2.9556,21.8712,71.8485,7.7968,10.0072,71376,7.2752,11.2836,45.4596,75.8669,0.4266,10786,0.1482,0,36.4,8,36.8,39.2,12.5,13.1,13.4,0.1364,"Western Tidewater","urban","Western Tidewater","Isle of Wight","51093"
"51093","Isle of Wight","Virginia","urban","2019",36627,18.6038,20.9026,3.0524,22.5189,72.9618,6.2886,10.5165,73991,6.3929,9.9746,44.5357,78.7276,0.4278,10786,0.1482,0,36.4,8,36.8,39.2,12.5,13.1,13.4,0.3044,"Western Tidewater","urban","Western Tidewater","Isle of Wight","51093"
"51095","James City","Virginia","urban","2015",70673,22.2829,20.7208,5.2368,13.5427,52.9713,4.9556,8.0904,75710,7.6547,5.1536,41.4054,85.5016,0.4371,28022,0.177,0.098,34.2,9.2,36.3,28.1,11.3,10.3,10.9,0.7282,"Peninsula","urban","Peninsula","James City","51095"
"51095","James City","Virginia","urban","2016",71900,23.0278,20.5049,5.2879,13.2197,52.2316,4.8095,7.8844,80226,7.5677,5.4529,40.6303,85.5016,0.441,30186,0.1821,0.0779,34.2,9.2,36.3,28.1,11.3,10.3,10.9,0.5564,"Peninsula","urban","Peninsula","James City","51095"
"51095","James City","Virginia","urban","2017",73028,23.6402,20.4511,5.4445,13.1018,52.0684,4.7684,7.4866,80772,7.6243,5.213,41.6015,85.5016,0.4397,30361,0.1869,0.0785,34.2,9.2,36.3,28.1,11.3,10.3,10.9,0.0933,"Peninsula","urban","Peninsula","James City","51095"
"51095","James City","Virginia","urban","2018",74153,24.1797,20.3889,5.5804,13.1606,50.4024,3.9646,7.7806,83048,6.7374,4.5331,44.5854,86.2059,0.4527,29064,0.182,0,34.2,9.2,36.3,28.1,11.3,10.3,10.9,0.1506,"Peninsula","urban","Peninsula","James City","51095"
"51095","James City","Virginia","urban","2019",74916,24.5555,20.1412,5.7611,13.1427,49.6049,4.2339,7.2513,87678,5.935,3.8485,48.484,86.9952,0.4354,29064,0.182,0,34.2,9.2,36.3,28.1,11.3,10.3,10.9,0.705,"Peninsula","urban","Peninsula","James City","51095"
"51097","King and Queen","Virginia","rural","2015",7106,19.7439,19.4906,3.3071,26.541,81.8967,5.4705,13.3549,48292,15.9161,10.539,58.7393,54.2156,0.3736,932,0.1685,0.1159,42.4,8.4,40.2,39,15.6,14.1,15.8,0.9813,"Three Rivers","rural","Three Rivers","King and Queen","51097"
"51097","King and Queen","Virginia","rural","2016",7140,21.1485,19.0336,3.0952,26.4846,80.7772,5.9953,14.1877,48852,12.8711,11.8988,60.0337,54.2156,0.3827,1141,0.1665,0.0955,42.4,8.4,40.2,39,15.6,14.1,15.8,0.8216,"Three Rivers","rural","Three Rivers","King and Queen","51097"
"51097","King and Queen","Virginia","rural","2017",7052,21.7952,19.1293,3.1906,26.0919,81.1354,4.3913,15.5984,51495,11.6988,11.6684,52.3411,54.2156,0.3874,1115,0.1767,0.0637,42.4,8.4,40.2,39,15.6,14.1,15.8,0.4134,"Three Rivers","rural","Three Rivers","King and Queen","51097"
"51097","King and Queen","Virginia","rural","2018",7052,22.2915,18.945,3.1622,25.5247,80.2234,5.9237,16.5436,54516,12.2944,9.1649,54.0948,58.9172,0.4129,1162,0.179,0,42.4,8.4,40.2,39,15.6,14.1,15.8,0.6115,"Three Rivers","rural","Three Rivers","King and Queen","51097"
"51097","King and Queen","Virginia","rural","2019",7042,23.1184,19.3837,3.2093,26.5124,76.3692,3.0413,12.4307,63982,6.5464,8.5704,48.2063,62.9479,0.4208,1162,0.179,0,42.4,8.4,40.2,39,15.6,14.1,15.8,0.954,"Three Rivers","rural","Three Rivers","King and Queen","51097"
"51099","King George","Virginia","rural","2015",24933,11.3424,26.4108,4.2113,17.9521,67.7034,7.2485,5.5163,81688,7.7567,7.4591,58.0788,83.6268,0.3792,6169,0.2707,0.0684,32.5,6.8,33.8,31.5,10,12.5,11.3,0.8416,"Rappahannock","rural","Rappahannock","King George","51099"
"51099","King George","Virginia","rural","2016",25260,11.8686,25.9264,4.4418,16.9121,65.5403,6.3459,5.5646,84342,7.5825,9.5859,59.3103,83.6268,0.3748,6303,0.2599,0.073,32.5,6.8,33.8,31.5,10,12.5,11.3,0.671,"Rappahannock","rural","Rappahannock","King George","51099"
"51099","King George","Virginia","rural","2017",25564,12.1108,25.7941,4.6472,16.4254,65.8111,4.8219,5.7164,84770,7.5203,9.1953,55.7938,83.6268,0.3659,6143,0.2378,0.0765,32.5,6.8,33.8,31.5,10,12.5,11.3,0.5201,"Rappahannock","rural","Rappahannock","King George","51099"
"51099","King George","Virginia","rural","2018",25890,12.4411,25.5543,4.9517,16.3422,65.377,3.8818,5.6615,87321,5.5645,9.1289,57.1565,86.7077,0.3741,6065,0.2318,0,32.5,6.8,33.8,31.5,10,12.5,11.3,0.7352,"Rappahannock","rural","Rappahannock","King George","51099"
"51099","King George","Virginia","rural","2019",26229,12.7912,25.3422,5.3605,16.3483,64.027,2.9625,5.123,94274,5.4865,8.7155,54.1688,90.3499,0.3712,6065,0.2318,0,32.5,6.8,33.8,31.5,10,12.5,11.3,0.9398,"Rappahannock","rural","Rappahannock","King George","51099"
"51101","King William","Virginia","urban","2015",16097,13.7852,23.9175,0.7828,19.544,81.6367,5.3769,11.8414,62031,9.783,8.6647,34.2081,67.5111,0.3694,3751,0.1994,0.0672,34.5,7.4,36.3,35.6,11.5,13.7,12.9,0.0471,"Three Rivers","urban","Three Rivers","King William","51101"
"51101","King William","Virginia","urban","2016",16156,14.3724,23.6383,0.7737,18.7546,81.3906,3.9403,12.1417,64297,8.1615,7.2206,40.7867,67.5111,0.376,3820,0.1979,0.0948,34.5,7.4,36.3,35.6,11.5,13.7,12.9,0.9829,"Three Rivers","urban","Three Rivers","King William","51101"
"51101","King William","Virginia","urban","2017",16329,14.8264,23.2899,0.79,18.4151,81.04,3.6744,10.9177,67423,6.7768,6.6952,44.5626,67.5111,0.3824,3914,0.1937,0.1088,34.5,7.4,36.3,35.6,11.5,13.7,12.9,0.1277,"Three Rivers","urban","Three Rivers","King William","51101"
"51101","King William","Virginia","urban","2018",16497,15.3482,23.1012,1.5579,16.7061,79.5666,2.9608,10.0786,68720,6.9335,7.342,48.2921,71.3938,0.3948,4014,0.1831,0,34.5,7.4,36.3,35.6,11.5,13.7,12.9,0.8741,"Three Rivers","urban","Three Rivers","King William","51101"
"51101","King William","Virginia","urban","2019",16688,15.6819,22.627,2.6486,16.425,78.9881,4.0459,8.4287,66987,4.3651,7.0911,51.1719,74.564,0.3759,4014,0.1831,0,34.5,7.4,36.3,35.6,11.5,13.7,12.9,0.5863,"Three Rivers","urban","Three Rivers","King William","51101"
"51103","Lancaster","Virginia","rural","2015",11129,33.9114,15.2934,1.5635,28.0169,72.0677,7.887,11.2781,50374,11.6816,7.9202,43.7984,71.2852,0.4507,4282,0.1931,0.0691,46,11,43.5,30.2,16,11.4,14.9,0.2194,"Three Rivers","rural","Three Rivers","Lancaster","51103"
"51103","Lancaster","Virginia","rural","2016",11055,34.8892,15.6852,1.6825,28.2678,70.2553,5.3833,9.9845,50118,11.988,10.6533,50.3529,71.2852,0.4541,4408,0.1971,0.0799,46,11,43.5,30.2,16,11.4,14.9,0.3046,"Three Rivers","rural","Three Rivers","Lancaster","51103"
"51103","Lancaster","Virginia","rural","2017",10848,34.6147,15.4406,1.733,28.0236,68.1193,4.363,10.951,51495,11.3972,10.5885,49.486,71.2852,0.4679,4426,0.1979,0.0696,46,11,43.5,30.2,16,11.4,14.9,0.478,"Three Rivers","rural","Three Rivers","Lancaster","51103"
"51103","Lancaster","Virginia","rural","2018",10804,35.5054,15.5313,0.435,30.7294,69.124,3.4283,9.1758,50739,10.5013,9.9378,48.0831,72.8899,0.4972,4571,0.189,0,46,11,43.5,30.2,16,11.4,14.9,0.2531,"Three Rivers","rural","Three Rivers","Lancaster","51103"
"51103","Lancaster","Virginia","rural","2019",10724,36.1712,15.2928,0.6248,30.8187,68.4839,4.0908,9.7522,53711,9.9501,10.0553,50.9002,73.3702,0.5079,4571,0.189,0,46,11,43.5,30.2,16,11.4,14.9,0.402,"Three Rivers","rural","Three Rivers","Lancaster","51103"
"51105","Lee","Virginia","rural","2015",25206,18.1028,19.2335,1.7615,3.8245,87.9507,11.9965,25.3939,31086,15.2475,25.4314,35.644,50.8515,0.4601,3947,0.1692,0.0676,40.7,8.4,41.5,36.4,14.8,16.7,18.4,0.7577,"Lenowisco","rural","Lenowisco","Lee","51105"
"51105","Lee","Virginia","rural","2016",24911,18.6263,18.8913,1.7984,4.1427,88.3672,12.2181,26.0631,31577,15.8745,24.8438,36.6578,50.8515,0.4611,4008,0.1689,0.0831,40.7,8.4,41.5,36.4,14.8,16.7,18.4,0.4791,"Lenowisco","rural","Lenowisco","Lee","51105"
"51105","Lee","Virginia","rural","2017",24428,19.0355,18.8554,2.0141,4.4867,88.8975,11.3491,26.1895,32590,13.4944,25.9646,34.6375,50.8515,0.4765,3954,0.1669,0.0637,40.7,8.4,41.5,36.4,14.8,16.7,18.4,0.6927,"Lenowisco","rural","Lenowisco","Lee","51105"
"51105","Lee","Virginia","rural","2018",24134,19.7191,18.9774,1.8853,4.2803,88.6447,10.2929,23.9653,32718,13.1815,25.4235,28.0924,49.0327,0.4896,4148,0.161,0,40.7,8.4,41.5,36.4,14.8,16.7,18.4,0.7376,"Lenowisco","rural","Lenowisco","Lee","51105"
"51105","Lee","Virginia","rural","2019",23948,20.77,18.465,1.9751,4.0838,88.8087,9.0594,25.4788,32888,12.2,24.4726,27.8069,49.0218,0.4932,4148,0.161,0,40.7,8.4,41.5,36.4,14.8,16.7,18.4,0.6903,"Lenowisco","rural","Lenowisco","Lee","51105"
"51107","Loudoun","Virginia","urban","2015",351129,7.6103,29.7198,13.1783,7.432,41.8293,4.0091,4.0217,123453,7.9709,3.4267,52.7088,93.2357,0.3702,152433,0.3079,0.1118,24.6,5.6,31.5,23.4,7.5,9.7,8.4,0.0688,"Loudoun","urban","Loudoun","Loudoun","51107"
"51107","Loudoun","Virginia","urban","2016",362435,8.0097,29.3799,13.3009,7.3392,41.1599,3.8977,3.9674,125672,7.4711,3.3782,51.1716,93.2357,0.3756,160597,0.314,0.1127,24.6,5.6,31.5,23.4,7.5,9.7,8.4,0.7597,"Loudoun","urban","Loudoun","Loudoun","51107"
