"county_id","census_tract_fips","tract_name","county_name","state_name","srhp_rural","year","total_pop","over_65","under_18","hispanic","black","no_ba","unempl","in_pov","median_hh_income","no_health_ins","snap","rent_under_30","have_internet_sub","gini","total_jobs","perc_ba_jobs","perc_jobs_young_firms","bphigh_crudeprev","cancer_crudeprev","highchol_crudeprev","obesity_crudeprev","diabetes_crudeprev","mhlth_crudeprev","phlth_crudeprev","health_access","region_type","health_district","name","id"
"51059","51059482502","Census Tract 4825.02","Fairfax","Virginia","urban","2016",3242,5.9531,29.0253,6.4775,1.9432,27.1415,4.2122,1.8507,164474,1.2725,0,55.8559,97.6501,0.266,110,0.4455,0.4,20.9,5.7,31.5,21.6,5.9,9.4,7.3,0.2288,"urban","Fairfax","Census Tract 4825.02","51059482502"
"51059","51059482502","Census Tract 4825.02","Fairfax","Virginia","urban","2017",3701,5.9984,29.1273,4.9716,2.6209,29.9156,3.2169,0.7566,156625,1.5443,0.6092,70.7317,97.6501,0.2651,122,0.5,0.541,20.9,5.7,31.5,21.6,5.9,9.4,7.3,0.0373,"urban","Fairfax","Census Tract 4825.02","51059482502"
"51059","51059482502","Census Tract 4825.02","Fairfax","Virginia","urban","2018",2941,8.3645,26.4536,4.5563,0.578,29.7123,1.6694,0.8501,159449,2.0123,0.8089,42.8571,97.5733,0.2684,108,0.5556,0,20.9,5.7,31.5,21.6,5.9,9.4,7.3,0.2718,"urban","Fairfax","Census Tract 4825.02","51059482502"
"51059","51059482502","Census Tract 4825.02","Fairfax","Virginia","urban","2019",2866,9.5604,27.6692,3.0356,1.605,26.2995,1.5504,0.8723,176912,0.3151,0.7202,43.75,99.177,0.2789,108,0.5556,0,20.9,5.7,31.5,21.6,5.9,9.4,7.3,0.9949,"urban","Fairfax","Census Tract 4825.02","51059482502"
"51059","51059482503","Census Tract 4825.03","Fairfax","Virginia","urban","2015",5154,5.1028,31.0827,5.4133,7.3729,27.6686,4.4771,4.9008,184018,0.8157,5.4462,19.6721,96.2769,0.2795,804,0.296,0.1555,20.7,5.3,31.6,20.3,6.6,8.7,7,0.7291,"urban","Fairfax","Census Tract 4825.03","51059482503"
"51059","51059482503","Census Tract 4825.03","Fairfax","Virginia","urban","2016",4919,6.0988,29.4165,5.7735,4.5538,27.2412,4.3324,3.8109,176042,1.1817,4.6243,15.8333,96.2769,0.2961,921,0.2682,0.1303,20.7,5.3,31.6,20.3,6.6,8.7,7,0.2519,"urban","Fairfax","Census Tract 4825.03","51059482503"
"51059","51059482503","Census Tract 4825.03","Fairfax","Virginia","urban","2017",4935,7.3354,29.3617,6.6059,4.1743,22.6753,4.1298,2.4574,188897,1.7697,3.0046,26.9231,96.2769,0.2998,890,0.2697,0.1506,20.7,5.3,31.6,20.3,6.6,8.7,7,0.2366,"urban","Fairfax","Census Tract 4825.03","51059482503"
"51059","51059482503","Census Tract 4825.03","Fairfax","Virginia","urban","2018",4882,7.0873,28.2671,5.6944,2.4375,24.2434,5.0568,3.134,187054,2.5082,2.7433,35.1351,97.7792,0.3065,989,0.2659,0,20.7,5.3,31.6,20.3,6.6,8.7,7,0.4528,"urban","Fairfax","Census Tract 4825.03","51059482503"
"51059","51059482503","Census Tract 4825.03","Fairfax","Virginia","urban","2019",4858,7.9662,28.1392,6.5665,4.4463,21.833,2.3417,3.3961,197600,2.1299,3.0343,44.4444,98.153,0.3437,989,0.2659,0,20.7,5.3,31.6,20.3,6.6,8.7,7,0.8181,"urban","Fairfax","Census Tract 4825.03","51059482503"
"51059","51059482504","Census Tract 4825.04","Fairfax","Virginia","urban","2015",5531,9.727,30.2839,9.275,3.4352,24.0751,6.1777,1.6814,190477,3.3086,1.6139,49.1525,94.4511,0.3134,266,0.4925,0.1617,23.5,6.4,34.5,21.4,6.9,9,7.7,0.6243,"urban","Fairfax","Census Tract 4825.04","51059482504"
"51059","51059482504","Census Tract 4825.04","Fairfax","Virginia","urban","2016",5282,9.1821,27.0731,8.0273,3.635,23.7736,6.2602,1.5335,180391,4.6005,3.089,54.8387,94.4511,0.3353,296,0.4932,0.152,23.5,6.4,34.5,21.4,6.9,9,7.7,0.6943,"urban","Fairfax","Census Tract 4825.04","51059482504"
"51059","51059482504","Census Tract 4825.04","Fairfax","Virginia","urban","2017",5364,13.05,26.8829,11.9687,3.6913,23.0446,5.0017,2.2371,187813,4.2577,3.1966,31.6667,94.4511,0.3288,342,0.4211,0.2953,23.5,6.4,34.5,21.4,6.9,9,7.7,0.1381,"urban","Fairfax","Census Tract 4825.04","51059482504"
"51059","51059482504","Census Tract 4825.04","Fairfax","Virginia","urban","2018",5191,10.0559,25.7561,14.0628,2.4273,23.6135,5.1119,2.7162,195733,3.2426,0.8584,32.0513,94.7885,0.316,394,0.4442,0,23.5,6.4,34.5,21.4,6.9,9,7.7,0.3116,"urban","Fairfax","Census Tract 4825.04","51059482504"
"51059","51059482504","Census Tract 4825.04","Fairfax","Virginia","urban","2019",5045,11.6353,24.0238,12.2101,3.449,18.6921,3.2476,2.1209,202313,2.1648,0.9276,42.5,94.5578,0.3555,394,0.4442,0,23.5,6.4,34.5,21.4,6.9,9,7.7,0.596,"urban","Fairfax","Census Tract 4825.04","51059482504"
"51059","51059482601","Census Tract 4826.01","Fairfax","Virginia","urban","2015",7432,5.1534,26.951,12.3385,2.8391,31.8808,9.1185,3.6119,154288,5.1067,3.1524,64.6575,98.5326,0.3122,1509,0.2054,0.1822,21.1,5.2,31.2,20.5,6.6,8.9,7,0.0019,"urban","Fairfax","Census Tract 4826.01","51059482601"
"51059","51059482601","Census Tract 4826.01","Fairfax","Virginia","urban","2016",7103,5.5892,27.0308,8.0107,3.2099,29.1271,8.1331,3.7805,150303,2.8135,3.6404,65.566,98.5326,0.3077,1490,0.2201,0.1503,21.1,5.2,31.2,20.5,6.6,8.9,7,0.3829,"urban","Fairfax","Census Tract 4826.01","51059482601"
"51059","51059482601","Census Tract 4826.01","Fairfax","Virginia","urban","2017",7222,5.4694,28.3163,8.751,5.0125,28.3105,9.5357,4.8226,155993,3.6836,4.3591,61.8557,98.5326,0.3126,1416,0.2316,0.185,21.1,5.2,31.2,20.5,6.6,8.9,7,0.9917,"urban","Fairfax","Census Tract 4826.01","51059482601"
"51059","51059482601","Census Tract 4826.01","Fairfax","Virginia","urban","2018",7371,6.6612,26.9163,11.2196,3.9343,29.5018,7.5,3.4595,162440,6.2432,2.9326,62.1849,98.827,0.3163,1383,0.2292,0,21.1,5.2,31.2,20.5,6.6,8.9,7,0.2869,"urban","Fairfax","Census Tract 4826.01","51059482601"
"51059","51059482601","Census Tract 4826.01","Fairfax","Virginia","urban","2019",7189,8.0818,27.1943,11.0307,2.6012,32.6087,3.4641,1.4884,163636,4.2601,2.6541,67.4667,98.7586,0.3125,1383,0.2292,0,21.1,5.2,31.2,20.5,6.6,8.9,7,0.0483,"urban","Fairfax","Census Tract 4826.01","51059482601"
"51059","51059482602","Census Tract 4826.02","Fairfax","Virginia","urban","2015",7114,11.1611,25.3584,3.2049,7.7875,25.3972,5.1391,0.8715,146917,2.6989,1.1162,23.7237,93.75,0.3837,4392,0.3652,0.0988,22.1,5.8,32.4,19.6,6.8,8.3,7,0.4529,"urban","Fairfax","Census Tract 4826.02","51059482602"
"51059","51059482602","Census Tract 4826.02","Fairfax","Virginia","urban","2016",7305,12.2108,25.9685,2.8747,5.8179,23.3668,5.1698,2.2313,150924,3.2444,1.3975,34.6821,93.75,0.3867,4531,0.3739,0.1048,22.1,5.8,32.4,19.6,6.8,8.3,7,0.6559,"urban","Fairfax","Census Tract 4826.02","51059482602"
"51059","51059482602","Census Tract 4826.02","Fairfax","Virginia","urban","2017",7500,12.7067,26.8533,2.2,6.0533,19.6357,5.4364,2.1867,167591,1.84,1.634,42.8571,93.75,0.3802,4649,0.3708,0.1116,22.1,5.8,32.4,19.6,6.8,8.3,7,0.8657,"urban","Fairfax","Census Tract 4826.02","51059482602"
"51059","51059482602","Census Tract 4826.02","Fairfax","Virginia","urban","2018",7548,12.9173,27.5437,3.3784,6.1076,24.5996,4.7747,2.2787,171250,2.9677,1.9127,60.7595,95.3015,0.3603,4744,0.3733,0,22.1,5.8,32.4,19.6,6.8,8.3,7,0.6495,"urban","Fairfax","Census Tract 4826.02","51059482602"
"51059","51059482602","Census Tract 4826.02","Fairfax","Virginia","urban","2019",7404,14.114,26.8368,3.1469,6.6586,26.6667,5.5836,1.9044,174565,1.9179,1.9199,38.2114,93.6561,0.3612,4744,0.3733,0,22.1,5.8,32.4,19.6,6.8,8.3,7,0.6386,"urban","Fairfax","Census Tract 4826.02","51059482602"
"51059","51059490101","Census Tract 4901.01","Fairfax","Virginia","urban","2015",5299,11.8513,24.2121,6.0011,5.6426,40.1793,7.2329,4.2083,122500,9.5011,8.7049,35.4267,89.5045,0.4084,9384,0.3674,0.0456,23.6,6,32.7,22.4,7.4,10.2,8.4,0.9574,"urban","Fairfax","Census Tract 4901.01","51059490101"
"51059","51059490101","Census Tract 4901.01","Fairfax","Virginia","urban","2016",5333,13.2571,23.0452,10.5382,5.8316,38.6895,5.6281,2.9252,125903,7.8639,8.8407,29.5026,89.5045,0.4008,9355,0.3673,0.0589,23.6,6,32.7,22.4,7.4,10.2,8.4,0.6056,"urban","Fairfax","Census Tract 4901.01","51059490101"
"51059","51059490101","Census Tract 4901.01","Fairfax","Virginia","urban","2017",5614,13.502,21.3751,9.4941,6.466,39.8223,7.9127,4.6847,111150,9.3202,12.2536,25.7749,89.5045,0.4199,9000,0.3567,0.0714,23.6,6,32.7,22.4,7.4,10.2,8.4,0.3326,"urban","Fairfax","Census Tract 4901.01","51059490101"
"51059","51059490101","Census Tract 4901.01","Fairfax","Virginia","urban","2018",5543,12.7187,20.9995,10.7884,9.8322,40.19,5.6312,2.5077,125852,8.972,9.0515,26.8102,92.7371,0.3891,9260,0.344,0,23.6,6,32.7,22.4,7.4,10.2,8.4,0.1333,"urban","Fairfax","Census Tract 4901.01","51059490101"
"51059","51059490101","Census Tract 4901.01","Fairfax","Virginia","urban","2019",5631,12.7686,21.2218,13.1593,11.0638,43.646,4.7901,3.8099,133598,5.774,9.0662,36.0269,92.5081,0.395,9260,0.344,0,23.6,6,32.7,22.4,7.4,10.2,8.4,0.147,"urban","Fairfax","Census Tract 4901.01","51059490101"
"51059","51059490103","Census Tract 4901.03","Fairfax","Virginia","urban","2015",5875,7.3021,25.7191,21.1915,5.8043,53.1871,5.2617,3.4723,109784,14.2149,6.762,59.6026,93.7743,0.3538,31745,0.3943,0.096,24.3,5.6,33.2,24.9,7.8,11.9,9.9,0.9174,"urban","Fairfax","Census Tract 4901.03","51059490103"
"51059","51059490103","Census Tract 4901.03","Fairfax","Virginia","urban","2016",5973,7.4669,26.4691,26.9714,6.7973,55.5807,5.3476,7.0423,107740,12.3971,8.5237,59.2593,93.7743,0.3442,33294,0.3946,0.0907,24.3,5.6,33.2,24.9,7.8,11.9,9.9,0.2362,"urban","Fairfax","Census Tract 4901.03","51059490103"
"51059","51059490103","Census Tract 4901.03","Fairfax","Virginia","urban","2017",6047,7.144,27.5509,29.0557,4.6304,55.4226,3.6265,8.5968,103580,13.4437,10.8394,49.8233,93.7743,0.3668,34261,0.3821,0.0665,24.3,5.6,33.2,24.9,7.8,11.9,9.9,0.3405,"urban","Fairfax","Census Tract 4901.03","51059490103"
"51059","51059490103","Census Tract 4901.03","Fairfax","Virginia","urban","2018",6355,7.4115,27.3013,33.989,4.9253,51.7687,3.9372,9.9522,106905,13.7431,11.2335,50.3185,94.2181,0.3744,37130,0.3763,0,24.3,5.6,33.2,24.9,7.8,11.9,9.9,0.3266,"urban","Fairfax","Census Tract 4901.03","51059490103"
"51059","51059490103","Census Tract 4901.03","Fairfax","Virginia","urban","2019",6631,8.2944,28.2914,39.4661,4.3885,52.1012,2.7478,8.1658,109345,15.1254,10.658,41.779,95.2692,0.3708,37130,0.3763,0,24.3,5.6,33.2,24.9,7.8,11.9,9.9,0.5023,"urban","Fairfax","Census Tract 4901.03","51059490103"
"51059","51059490501","Census Tract 4905.01","Fairfax","Virginia","urban","2015",2940,5.4082,19.4898,12.551,3.0952,41.9085,2.8429,12.3469,80455,17.381,5.7118,53.2934,95.7746,0.3973,738,0.206,0.1138,18.1,3.7,26.6,21.1,6,11,7.3,0.2428,"urban","Fairfax","Census Tract 4905.01","51059490501"
"51059","51059490501","Census Tract 4905.01","Fairfax","Virginia","urban","2016",2976,5.3427,18.6492,11.828,4.0323,37.2002,3.9784,7.3589,77109,11.1223,6.0997,52.0362,95.7746,0.3942,806,0.2258,0.1017,18.1,3.7,26.6,21.1,6,11,7.3,0.0797,"urban","Fairfax","Census Tract 4905.01","51059490501"
"51059","51059490501","Census Tract 4905.01","Fairfax","Virginia","urban","2017",3053,5.4045,17.7203,7.3698,5.5355,44.8667,3.7944,8.68,80750,6.4854,5.5458,50.4216,95.7746,0.4377,773,0.2199,0.0983,18.1,3.7,26.6,21.1,6,11,7.3,0.8482,"urban","Fairfax","Census Tract 4905.01","51059490501"
"51059","51059490501","Census Tract 4905.01","Fairfax","Virginia","urban","2018",3231,6.7781,21.8508,9.4708,15.1037,45.3673,3.1569,8.3256,87072,9.2541,5.7771,52.9412,96.5826,0.4142,776,0.2126,0,18.1,3.7,26.6,21.1,6,11,7.3,0.3112,"urban","Fairfax","Census Tract 4905.01","51059490501"
"51059","51059490501","Census Tract 4905.01","Fairfax","Virginia","urban","2019",3403,7.7285,20.8933,10.9021,12.6359,55.3774,4.1267,6.6412,86944,8.5219,4.1195,44.0177,94.5073,0.4294,776,0.2126,0,18.1,3.7,26.6,21.1,6,11,7.3,0.8299,"urban","Fairfax","Census Tract 4905.01","51059490501"
"51059","51059490502","Census Tract 4905.02","Fairfax","Virginia","urban","2015",6347,13.7703,23.1448,3.545,7.0269,34.0209,9.8936,1.7814,180750,7.1463,1.3211,34.0102,93.457,0.3234,959,0.2753,0.1074,25.3,7.3,35.2,19.7,7.5,8.4,7.7,0.2877,"urban","Fairfax","Census Tract 4905.02","51059490502"
"51059","51059490502","Census Tract 4905.02","Fairfax","Virginia","urban","2016",6212,16.1301,21.9414,3.8957,8.226,30.3162,8.2237,1.7714,197578,5.5145,1.8013,50.3145,93.457,0.3286,917,0.2868,0.1156,25.3,7.3,35.2,19.7,7.5,8.4,7.7,0.692,"urban","Fairfax","Census Tract 4905.02","51059490502"
"51059","51059490502","Census Tract 4905.02","Fairfax","Virginia","urban","2017",6390,18.4664,21.7684,3.7559,6.4476,30.7993,5.4854,1.7533,165100,3.6393,0.9277,40.4145,93.457,0.3205,852,0.2876,0.1209,25.3,7.3,35.2,19.7,7.5,8.4,7.7,0.6844,"urban","Fairfax","Census Tract 4905.02","51059490502"
"51059","51059490502","Census Tract 4905.02","Fairfax","Virginia","urban","2018",6495,18.5835,21.6628,3.7105,6.2356,26.3895,4.7072,1.2069,188295,3.535,1.7474,41.0256,94.9576,0.3221,970,0.2794,0,25.3,7.3,35.2,19.7,7.5,8.4,7.7,0.6675,"urban","Fairfax","Census Tract 4905.02","51059490502"
"51059","51059490502","Census Tract 4905.02","Fairfax","Virginia","urban","2019",6679,16.6492,24.1503,3.4736,2.6651,26.3203,6.3775,1.1429,176402,3.1778,1.7404,48.8038,95.6241,0.3397,970,0.2794,0,25.3,7.3,35.2,19.7,7.5,8.4,7.7,0.2145,"urban","Fairfax","Census Tract 4905.02","51059490502"
"51059","51059491000","Census Tract 4910","Fairfax","Virginia","urban","2015",2009,6.3216,29.5669,3.6336,2.5884,23.36,1.633,0.9457,206620,8.517,0,100,96.9543,0.3173,208,0.226,0.2981,23.2,6.4,34.2,21.4,6.7,9.1,7.6,0.06,"urban","Fairfax","Census Tract 4910","51059491000"
"51059","51059491000","Census Tract 4910","Fairfax","Virginia","urban","2016",1961,8.5671,28.0979,2.6517,2.2947,21.6653,2.4691,3.0087,207554,4.4125,0,100,96.9543,0.3214,234,0.3162,0.3632,23.2,6.4,34.2,21.4,6.7,9.1,7.6,0.6714,"urban","Fairfax","Census Tract 4910","51059491000"
"51059","51059491000","Census Tract 4910","Fairfax","Virginia","urban","2017",1836,10.5664,27.6688,4.0305,2.2876,19.2982,3.6364,3.3769,195781,4.9369,0,19.3548,96.9543,0.3228,280,0.2821,0.3143,23.2,6.4,34.2,21.4,6.7,9.1,7.6,0.2772,"urban","Fairfax","Census Tract 4910","51059491000"
"51059","51059491000","Census Tract 4910","Fairfax","Virginia","urban","2018",1815,10.6887,27.5482,2.5895,2.8099,17.3111,3.8618,2.4242,210208,1.7788,0,33.3333,98.0903,0.3267,273,0.2161,0,23.2,6.4,34.2,21.4,6.7,9.1,7.6,0.8399,"urban","Fairfax","Census Tract 4910","51059491000"
"51059","51059491000","Census Tract 4910","Fairfax","Virginia","urban","2019",1831,13.4899,26.106,0.5461,7.7553,21.4524,3.9674,3.4954,213750,0,0,15,95.8261,0.3709,273,0.2161,0,23.2,6.4,34.2,21.4,6.7,9.1,7.6,0.1787,"urban","Fairfax","Census Tract 4910","51059491000"
"51059","51059491101","Census Tract 4911.01","Fairfax","Virginia","urban","2015",3792,9.0981,27.8481,4.6677,2.1888,24.6791,2.7369,0.9494,163977,2.0122,0.5973,0,98.3761,0.3603,146,0.4795,0.1644,23,6.1,33.8,21.9,6.8,9.2,7.8,0.6388,"urban","Fairfax","Census Tract 4911.01","51059491101"
"51059","51059491101","Census Tract 4911.01","Fairfax","Virginia","urban","2016",3778,9.3436,25.9397,5.2409,2.7528,26.3595,3.6345,2.1175,164010,1.9786,0.5072,25.5319,98.3761,0.385,155,0.4194,0.2,23,6.1,33.8,21.9,6.8,9.2,7.8,0.8996,"urban","Fairfax","Census Tract 4911.01","51059491101"
"51059","51059491101","Census Tract 4911.01","Fairfax","Virginia","urban","2017",3811,9.8137,26.1611,5.1955,0.7872,24.9694,2.4488,2.8864,176250,3.2609,0.7692,38.1818,98.3761,0.3726,163,0.454,0.1963,23,6.1,33.8,21.9,6.8,9.2,7.8,0.5068,"urban","Fairfax","Census Tract 4911.01","51059491101"
"51059","51059491101","Census Tract 4911.01","Fairfax","Virginia","urban","2018",3782,10.7351,26.2031,3.6224,0.7932,23.2998,1.4418,3.3051,185417,2.0844,0.7752,39.5833,98.4496,0.3913,187,0.4706,0,23,6.1,33.8,21.9,6.8,9.2,7.8,0.0953,"urban","Fairfax","Census Tract 4911.01","51059491101"
"51059","51059491101","Census Tract 4911.01","Fairfax","Virginia","urban","2019",3777,11.5171,23.5637,4.1038,3.7331,25.2525,1.5816,4.1567,190469,3.1932,0.6014,100,99.3127,0.3639,187,0.4706,0,23,6.1,33.8,21.9,6.8,9.2,7.8,0.3248,"urban","Fairfax","Census Tract 4911.01","51059491101"
"51059","51059491102","Census Tract 4911.02","Fairfax","Virginia","urban","2015",3363,11.5076,25.4832,8.6233,6.185,40.7152,3.9002,1.9031,126935,6.9233,2.0739,71.9298,95.5656,0.3355,224,0.25,0.433,23.7,6.4,33.4,23.1,7.2,10.5,8.8,0.5913,"urban","Fairfax","Census Tract 4911.02","51059491102"
"51059","51059491102","Census Tract 4911.02","Fairfax","Virginia","urban","2016",3290,11.7933,25.5623,7.9331,3.9818,41.9253,3.7534,2.1945,128375,5.4584,4.0256,71.2766,95.5656,0.3134,191,0.2199,0.5131,23.7,6.4,33.4,23.1,7.2,10.5,8.8,0.3241,"urban","Fairfax","Census Tract 4911.02","51059491102"
"51059","51059491102","Census Tract 4911.02","Fairfax","Virginia","urban","2017",3375,12.8889,24.9778,10.6667,4.0296,45.2297,3.5769,2.8249,128750,5.2663,4.6154,60.8247,95.5656,0.2934,182,0.2033,0.544,23.7,6.4,33.4,23.1,7.2,10.5,8.8,0.9013,"urban","Fairfax","Census Tract 4911.02","51059491102"
"51059","51059491102","Census Tract 4911.02","Fairfax","Virginia","urban","2018",3338,12.7022,23.8466,19.5926,1.8874,47.6528,3.8481,2.015,135556,5.5505,4.7794,68.0328,96.1397,0.3031,167,0.1916,0,23.7,6.4,33.4,23.1,7.2,10.5,8.8,0.9432,"urban","Fairfax","Census Tract 4911.02","51059491102"
"51059","51059491102","Census Tract 4911.02","Fairfax","Virginia","urban","2019",3190,12.7273,23.5737,19.0596,0.9404,48.1551,3.1811,0.9443,146324,3.0198,3.8033,76.4706,97.3098,0.2984,167,0.1916,0,23.7,6.4,33.4,23.1,7.2,10.5,8.8,0.0504,"urban","Fairfax","Census Tract 4911.02","51059491102"
"51059","51059491103","Census Tract 4911.03","Fairfax","Virginia","urban","2015",6808,4.7738,25.8666,17.2297,6.4189,49.764,6.7673,9.3653,93063,14.6067,4.4643,62.0253,87.9584,0.3847,84,0.2619,0.2738,20.2,4.1,28.4,23.3,6.7,11.2,8.1,0.5936,"urban","Fairfax","Census Tract 4911.03","51059491103"
"51059","51059491103","Census Tract 4911.03","Fairfax","Virginia","urban","2016",6302,5.4903,23.5957,24.7223,9.378,47.371,7.1598,5.5008,95203,18.9781,4.4955,65.6455,87.9584,0.3632,84,0.2976,0.2976,20.2,4.1,28.4,23.3,6.7,11.2,8.1,0.983,"urban","Fairfax","Census Tract 4911.03","51059491103"
"51059","51059491103","Census Tract 4911.03","Fairfax","Virginia","urban","2017",6293,5.8478,30.2082,25.3297,17.4003,51.5525,7.4798,12.03,90000,14.6711,8.8206,72.4551,87.9584,0.312,111,0.1802,0.4324,20.2,4.1,28.4,23.3,6.7,11.2,8.1,0.5286,"urban","Fairfax","Census Tract 4911.03","51059491103"
"51059","51059491103","Census Tract 4911.03","Fairfax","Virginia","urban","2018",6313,5.5758,29.9382,25.1386,17.5828,50.5938,4.9383,9.8332,98000,10.5957,7.5862,69.2164,89.7537,0.3253,85,0.3412,0,20.2,4.1,28.4,23.3,6.7,11.2,8.1,0.2463,"urban","Fairfax","Census Tract 4911.03","51059491103"
"51059","51059491103","Census Tract 4911.03","Fairfax","Virginia","urban","2019",6210,7.1014,28.8245,22.657,10.2576,49.6793,4.543,6.4891,108816,9.5315,7.4168,64.2562,93.9455,0.3136,85,0.3412,0,20.2,4.1,28.4,23.3,6.7,11.2,8.1,0.2722,"urban","Fairfax","Census Tract 4911.03","51059491103"
"51059","51059491201","Census Tract 4912.01","Fairfax","Virginia","urban","2015",5900,4.9831,22.8983,13.1525,8.9831,49.1717,1.8307,5.0323,89860,11.8841,1.4248,57.2108,95.5674,0.3573,662,0.2946,0.2764,18.7,4,27.2,22.2,6,10.9,7.5,0.3281,"urban","Fairfax","Census Tract 4912.01","51059491201"
"51059","51059491201","Census Tract 4912.01","Fairfax","Virginia","urban","2016",6090,4.9754,23.2841,15.1724,5.9442,48.6991,3.6059,5.7467,89950,12.5702,3.7587,46.3663,95.5674,0.3819,700,0.2114,0.2343,18.7,4,27.2,22.2,6,10.9,7.5,0.4439,"urban","Fairfax","Census Tract 4912.01","51059491201"
"51059","51059491201","Census Tract 4912.01","Fairfax","Virginia","urban","2017",6398,5.7205,22.4914,18.6152,5.236,46.9116,3.5956,6.1401,105192,13.4166,3.945,52.7273,95.5674,0.3734,731,0.249,0.2476,18.7,4,27.2,22.2,6,10.9,7.5,0.0912,"urban","Fairfax","Census Tract 4912.01","51059491201"
"51059","51059491201","Census Tract 4912.01","Fairfax","Virginia","urban","2018",6549,5.9398,24.1411,19.377,5.6192,47.923,6.0264,5.5257,108406,11.9301,4.0089,52.3098,97.0601,0.3528,902,0.3016,0,18.7,4,27.2,22.2,6,10.9,7.5,0.1373,"urban","Fairfax","Census Tract 4912.01","51059491201"
"51059","51059491201","Census Tract 4912.01","Fairfax","Virginia","urban","2019",6229,6.1487,23.7117,20.9986,8.0751,45.1441,7.6504,3.8232,105503,10.8042,5.1282,50.2793,97.4359,0.3285,902,0.3016,0,18.7,4,27.2,22.2,6,10.9,7.5,0.3519,"urban","Fairfax","Census Tract 4912.01","51059491201"
"51059","51059491202","Census Tract 4912.02","Fairfax","Virginia","urban","2015",1604,3.6783,14.5885,11.9701,11.9701,38.8147,2.0657,12.8429,64306,16.2484,4.5692,52.611,89.8701,0.3167,2533,0.3608,0.0336,15.4,3,22.6,21.4,4.6,12.6,7.1,0.8679,"urban","Fairfax","Census Tract 4912.02","51059491202"
"51059","51059491202","Census Tract 4912.02","Fairfax","Virginia","urban","2016",1613,3.5958,13.8252,11.7793,14.8791,40.5137,3.5375,10.9113,71563,18.7149,7.3394,58.3224,89.8701,0.3066,2669,0.372,0.0495,15.4,3,22.6,21.4,4.6,12.6,7.1,0.5769,"urban","Fairfax","Census Tract 4912.02","51059491202"
"51059","51059491202","Census Tract 4912.02","Fairfax","Virginia","urban","2017",1626,3.321,14.2681,15.6212,16.1132,46.9646,4.1096,10.8856,67000,17.3149,7.2727,51.2987,89.8701,0.2944,2847,0.3449,0.0411,15.4,3,22.6,21.4,4.6,12.6,7.1,0.5464,"urban","Fairfax","Census Tract 4912.02","51059491202"
"51059","51059491202","Census Tract 4912.02","Fairfax","Virginia","urban","2018",1633,3.0618,15.4317,14.3907,14.6356,51.715,4.863,11.2676,74063,16.9882,7.1719,54.5332,88.498,0.3242,3063,0.3591,0,15.4,3,22.6,21.4,4.6,12.6,7.1,0.7886,"urban","Fairfax","Census Tract 4912.02","51059491202"
"51059","51059491202","Census Tract 4912.02","Fairfax","Virginia","urban","2019",1842,2.3887,15.6895,14.9837,13.2465,54.8943,3.0744,11.9978,83482,24.011,7.2178,57.7428,92.6509,0.3475,3063,0.3591,0,15.4,3,22.6,21.4,4.6,12.6,7.1,0.5214,"urban","Fairfax","Census Tract 4912.02","51059491202"
"51059","51059491301","Census Tract 4913.01","Fairfax","Virginia","urban","2015",6780,5.6195,27.8024,22.4926,11.7847,49.6817,4.0747,3.321,100341,18.0593,3.0933,35.1438,95.3365,0.3874,1298,0.2928,0.1394,21.9,4.3,30.1,23.4,7.4,11.8,9.2,0.4259,"urban","Fairfax","Census Tract 4913.01","51059491301"
"51059","51059491301","Census Tract 4913.01","Fairfax","Virginia","urban","2016",7319,6.5309,27.3261,21.9292,9.7691,50.5384,3.4584,7.806,96920,20.8202,6.0691,32.0805,95.3365,0.3863,1441,0.2811,0.127,21.9,4.3,30.1,23.4,7.4,11.8,9.2,0.8324,"urban","Fairfax","Census Tract 4913.01","51059491301"
"51059","51059491301","Census Tract 4913.01","Fairfax","Virginia","urban","2017",7327,7.138,26.8596,21.3321,9.308,51.5199,2.9555,8.6026,94688,21.4784,5.5769,37.5857,95.3365,0.3831,1393,0.3216,0.1263,21.9,4.3,30.1,23.4,7.4,11.8,9.2,0.1862,"urban","Fairfax","Census Tract 4913.01","51059491301"
"51059","51059491301","Census Tract 4913.01","Fairfax","Virginia","urban","2018",7511,7.2693,26.6942,16.123,10.0652,48.802,2.946,8.2849,108750,16.0298,8.5549,49.2455,95.5534,0.3755,1292,0.3127,0,21.9,4.3,30.1,23.4,7.4,11.8,9.2,0.0057,"urban","Fairfax","Census Tract 4913.01","51059491301"
"51059","51059491301","Census Tract 4913.01","Fairfax","Virginia","urban","2019",7472,6.7318,27.7971,15.3105,11.4561,46.4109,2.3064,8.2803,115455,12.2993,6.741,52.568,95.0533,0.365,1292,0.3127,0,21.9,4.3,30.1,23.4,7.4,11.8,9.2,0.072,"urban","Fairfax","Census Tract 4913.01","51059491301"
"51059","51059491302","Census Tract 4913.02","Fairfax","Virginia","urban","2015",3870,3.6176,23.8501,17.7261,6.5891,45.1311,5.043,5.7623,97647,16.0021,1.3494,67.0213,95.3556,0.3071,588,0.1769,0.0408,17.9,3.7,26.4,20.6,5.7,10.6,6.9,0.1468,"urban","Fairfax","Census Tract 4913.02","51059491302"
